,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
3794,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-20 07:00:00+00:00,2018-12-20 00:00:00-07:00,no2,0.025,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3798,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-20 06:00:00+00:00,2018-12-19 23:00:00-07:00,no2,0.04,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3808,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-20 06:00:00+00:00,2018-12-19 23:00:00-07:00,no2,0.045,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3809,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-20 06:00:00+00:00,2018-12-19 23:00:00-07:00,no2,0.044000000000000004,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3817,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-20 05:00:00+00:00,2018-12-19 22:00:00-07:00,no2,0.046,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3829,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-20 04:00:00+00:00,2018-12-19 21:00:00-07:00,no2,0.046,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3835,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-20 04:00:00+00:00,2018-12-19 21:00:00-07:00,no2,0.038,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3841,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-20 03:00:00+00:00,2018-12-19 20:00:00-07:00,no2,0.024,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3850,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-20 03:00:00+00:00,2018-12-19 20:00:00-07:00,no2,0.045,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3851,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-20 03:00:00+00:00,2018-12-19 20:00:00-07:00,no2,0.038,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3855,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-20 02:00:00+00:00,2018-12-19 19:00:00-07:00,no2,0.023,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3861,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-20 02:00:00+00:00,2018-12-19 19:00:00-07:00,no2,0.045,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3862,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-20 02:00:00+00:00,2018-12-19 19:00:00-07:00,no2,0.042,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3869,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-20 01:00:00+00:00,2018-12-19 18:00:00-07:00,no2,0.036000000000000004,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3874,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-20 01:00:00+00:00,2018-12-19 18:00:00-07:00,no2,0.013000000000000001,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3882,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-20 01:00:00+00:00,2018-12-19 18:00:00-07:00,no2,0.043,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3885,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-20 00:00:00+00:00,2018-12-19 17:00:00-07:00,no2,0.043,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3886,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-20 00:00:00+00:00,2018-12-19 17:00:00-07:00,no2,0.011000000000000001,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3895,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-20 00:00:00+00:00,2018-12-19 17:00:00-07:00,no2,0.031,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3902,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-19 23:00:00+00:00,2018-12-19 16:00:00-07:00,no2,0.006,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3904,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-19 23:00:00+00:00,2018-12-19 16:00:00-07:00,no2,0.017,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3909,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-19 23:00:00+00:00,2018-12-19 16:00:00-07:00,no2,0.019,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3916,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-19 22:00:00+00:00,2018-12-19 15:00:00-07:00,no2,0.012,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3920,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-19 22:00:00+00:00,2018-12-19 15:00:00-07:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3921,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-19 22:00:00+00:00,2018-12-19 15:00:00-07:00,no2,0.008,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3938,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-19 21:00:00+00:00,2018-12-19 14:00:00-07:00,no2,0.005,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3939,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-19 21:00:00+00:00,2018-12-19 14:00:00-07:00,no2,0.009000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3940,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-19 21:00:00+00:00,2018-12-19 14:00:00-07:00,no2,0.002,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3944,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-19 20:00:00+00:00,2018-12-19 13:00:00-07:00,no2,0.01,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3946,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-19 20:00:00+00:00,2018-12-19 13:00:00-07:00,no2,0.005,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3950,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-19 20:00:00+00:00,2018-12-19 13:00:00-07:00,no2,0.001,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3961,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-19 19:00:00+00:00,2018-12-19 12:00:00-07:00,no2,0.005,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3965,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-19 19:00:00+00:00,2018-12-19 12:00:00-07:00,no2,0.01,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3970,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-19 19:00:00+00:00,2018-12-19 12:00:00-07:00,no2,0.002,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3979,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-19 18:00:00+00:00,2018-12-19 11:00:00-07:00,no2,0.011000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3982,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-19 18:00:00+00:00,2018-12-19 11:00:00-07:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3985,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-19 18:00:00+00:00,2018-12-19 11:00:00-07:00,no2,0.005,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3988,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-19 17:00:00+00:00,2018-12-19 10:00:00-07:00,no2,0.002,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3991,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-19 17:00:00+00:00,2018-12-19 10:00:00-07:00,no2,0.006,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
3996,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-19 17:00:00+00:00,2018-12-19 10:00:00-07:00,no2,0.011000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4002,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-19 16:00:00+00:00,2018-12-19 09:00:00-07:00,no2,0.006999999999999999,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4004,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-19 16:00:00+00:00,2018-12-19 09:00:00-07:00,no2,0.01,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4011,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-19 16:00:00+00:00,2018-12-19 09:00:00-07:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4020,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-19 15:00:00+00:00,2018-12-19 08:00:00-07:00,no2,0.017,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4021,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-19 15:00:00+00:00,2018-12-19 08:00:00-07:00,no2,0.023,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4030,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-19 15:00:00+00:00,2018-12-19 08:00:00-07:00,no2,0.017,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4035,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-19 14:00:00+00:00,2018-12-19 07:00:00-07:00,no2,0.016,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4039,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-19 14:00:00+00:00,2018-12-19 07:00:00-07:00,no2,0.017,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4045,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-19 14:00:00+00:00,2018-12-19 07:00:00-07:00,no2,0.026000000000000002,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4048,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-19 13:00:00+00:00,2018-12-19 06:00:00-07:00,no2,0.013999999999999999,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4050,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-19 13:00:00+00:00,2018-12-19 06:00:00-07:00,no2,0.013999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4058,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-19 13:00:00+00:00,2018-12-19 06:00:00-07:00,no2,0.019,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4061,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-19 12:00:00+00:00,2018-12-19 05:00:00-07:00,no2,0.008,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4070,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-19 12:00:00+00:00,2018-12-19 05:00:00-07:00,no2,0.01,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4072,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-19 12:00:00+00:00,2018-12-19 05:00:00-07:00,no2,0.005,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4078,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-19 11:00:00+00:00,2018-12-19 04:00:00-07:00,no2,0.004,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4081,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-19 11:00:00+00:00,2018-12-19 04:00:00-07:00,no2,0.006999999999999999,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4086,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-19 11:00:00+00:00,2018-12-19 04:00:00-07:00,no2,0.003,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4097,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-19 10:00:00+00:00,2018-12-19 03:00:00-07:00,no2,0.004,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4098,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-19 10:00:00+00:00,2018-12-19 03:00:00-07:00,no2,0.003,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4103,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-19 10:00:00+00:00,2018-12-19 03:00:00-07:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4111,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-19 08:00:00+00:00,2018-12-19 01:00:00-07:00,no2,0.001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4112,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-19 08:00:00+00:00,2018-12-19 01:00:00-07:00,no2,0.006,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4122,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-19 07:00:00+00:00,2018-12-19 00:00:00-07:00,no2,0.013000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4124,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-19 07:00:00+00:00,2018-12-19 00:00:00-07:00,no2,0.038,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4129,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-19 07:00:00+00:00,2018-12-19 00:00:00-07:00,no2,0.019,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4137,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-19 06:00:00+00:00,2018-12-18 23:00:00-07:00,no2,0.018000000000000002,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4141,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-19 06:00:00+00:00,2018-12-18 23:00:00-07:00,no2,0.04,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4145,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-19 06:00:00+00:00,2018-12-18 23:00:00-07:00,no2,0.03,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
4154,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-19 05:00:00+00:00,2018-12-18 22:00:00-07:00,no2,0.011000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
